	675		4	30	1	1		255		255		-1	10		// Pouch of Blessing (1)
	675		10	30	1	1		255		255		-1	10		// Pouch of Blessing (2)
	675		28	30	1	1		255		255		-1	10		// Pouch of Blessing (3)
	675		33	30	1	1		255		255		-1	10		// Pouch of Blessing (4)
end

// #######################################################################
// -- (1) Lunar Rabbit Event - Kanturu Ruins
// -- (2) Lunar Rabbit Event - Aida (1 ~ 2)
// -- (3) Lunar Rabbit Event - Tarkan (1 ~ 2)
// -- (4) Lunar Rabbit Event - Lost Tower (1 ~ 7)
// -- (5) Lunar Rabbit Event - Atlans (1 ~ 3)
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]		[H]	[I]		[J]
// -----------------------------------------------------------------------
3
	413		37	30	1	1		255		255		-1	50		// Lunar Rabbit (1)
	413		33	30	1	1		255		255		-1	50		// Lunar Rabbit (2)
	413		8	30	1	1		255		255		-1	50		// Lunar Rabbit (3)
	413		4	30	1	1		255		255		-1	50		// Lunar Rabbit (4)
	413		7	30	1	1		255		255		-1	50		// Lunar Rabbit (5)
end

// #######################################################################
// -- (1) Fire Flame Ghost Event - Kanturu Ruins
// -- (2) Fire Flame Ghost Event - Aida (1 ~ 2)
// -- (3) Fire Flame Ghost Event - Tarkan (1 ~ 2)
// -- (4) Fire Flame Ghost Event - Lost Tower (1 ~ 7)
// -- (5) Fire Flame Ghost Event - Atlans (1 ~ 3)
// -- (6) Fire Flame Ghost Event - Raklion
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]		[H]	[I]		[J]
// -----------------------------------------------------------------------
//3
//	463		37	30	1	1		255		255		-1	50		// Fire Flame Ghost (1)
//	463		33	30	1	1		255		255		-1	50		// Fire Flame Ghost (2)
//	463		8	30	1	1		255		255		-1	50		// Fire Flame Ghost (3)
//	463		4	30	1	1		255		255		-1	50		// Fire Flame Ghost (4)
//	463		7	30	1	1		255		255		-1	30		// Fire Flame Ghost (5)
//	463		57	30	1	1		255		255		-1	30		// Fire Flame Ghost (6)
//end

// #######################################################################
// -- (1) Fire Flame Ghost Event - Raklion
// -- (2) Fire Flame Ghost Event - Swamp of Calmness
// -- (3) Fire Flame Ghost Event - Kanturu Ruins
// -- (4) Fire Flame Ghost Event - Kalima 7 (Lost)
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]		[H]	[I]		[J]
// -----------------------------------------------------------------------
3
	676		57	30	1	1		255		255		-1	10		// Fire Flame Ghost (1)
	676		56	30	1	1		255		255		-1	10		// Fire Flame Ghost (2)
	676		37	30	1	1		255		255		-1	10		// Fire Flame Ghost (3)
	676		36	30	1	1		255		255		-1	10		// Fire Flame Ghost (4)
end

// #######################################################################
// -- (1) Golden Goblin - Kanturu Ruins
// -- (2) Golden Goblin - Aida (1 ~ 2)
// -- (3) Golden Goblin - Tarkan (1 ~ 2)
// -- (4) Golden Goblin - Acheron
// -- (5) Golden Goblin - Karutan 1
// -- (6) Golden Goblin - Karutan 2
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]		[H]	[I]		[J]
// -----------------------------------------------------------------------
3
	652		37	30	1	1		255		255		-1	10		// Golden Goblin (1)
	652		33	30	1	1		255		255		-1	10		// Golden Goblin (2)
	652		8	30	1	114		137		251		-1	10		// Golden Goblin (3)
	652		91	30	1	1		255		255		-1	10		// Golden Goblin (4)
	652		80	30	1	1		255		255		-1	5		// Golden Goblin (5)
	652		81	30	1	1		255		255		-1	5		// Golden Goblin (6)
end

// #######################################################################
// -- (1) Moon Rabbit - Lorencia
// -- (2) Moon Rabbit - Elbeland
// -- (3) Moon Rabbit - Devias
// -- (4) Moon Rabbit - Noria
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]		[H]	[I]		[J]
// -----------------------------------------------------------------------
3
	674		0	30	1	1		255		255		-1	10		// Moon Rabbit
	674		51	30	1	1		255		255		-1	10		// Moon Rabbit
	674		2	30	1	1		255		255		-1	10		// Moon Rabbit
	674		3	30	1	1		255		255		-1	10		// Moon Rabbit			
end

// #######################################################################
// -- Mining Areas
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]				
// -----------------------------------------------------------------------					
0										
	605		4	3	202	75		-1		//
	605		4	3	206	80		-1		//
	605		4	3	211	80		-1		//
	606		4	3	212	76		-1		//
	606		4	3	208	72		-1		//
	607		4	3	207	76		-1		//
	605		8	5	188	54		-1		//
	605		8	5	198	64		-1		//
	605		8	5	206	72		-1		//
	605		8	5	206	55		-1		//
	605		8	5	186	60		-1		//
	606		8	5	164	58		-1		//
	606		8	5	197	57		-1		//
	606		8	5	192	73		-1		//
	606		8	5	203	65		-1		//
	607		8	5	205	59		-1		//
	607		8	5	201	70		-1		//
	607		8	5	199	56		-1		//
	605		33	3	83	15		-1		//
	605		33	3	76	9		-1		//
	605		33	3	88	7		-1		//
	606		33	3	91	12		-1		//
	606		33	3	83	12		-1		//
	607		33	3	79	10		-1		//
	605		56	5	139	113		-1		//
	605		56	5	145	109		-1		//
	605		56	5	143	99		-1		//
	605		56	5	135	100		-1		//
	605		56	5	130	111		-1		//
	606		56	5	134	105		-1		//
	606		56	5	142	105		-1		//
	606		56	5	138	109		-1		//
	606		56	5	137	101		-1		//
	607		56	5	141	105		-1		//
	607		56	5	145	119		-1		//
	607		56	5	142	109		-1		//
	605		57	3	211	208		-1		//
	605		57	3	220	203		-1		//
	605		57	3	222	208		-1		//
	606		57	3	223	203		-1		//
	606		57	3	217	208		-1		//
	607		57	3	224	221		-1		//
end							

// #######################################################################
// -- Number=0 	~ Lorencia
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]				
// -----------------------------------------------------------------------	
0
	226		0	0	122	110		3		// 
//	230		0	0	62	130		3		// NPC(230)_Wandering_Merchant_Alex (shop managed via IGC_ShopList.xml)
//	236		0	0	175	120		3		// 
	240		0	0	147	145		1		// 
	240		0	0	146	110		3		// 
	257		0	0	132	165		3		// 
	257		0	0	132	90		3		// 
	257		0	0	170	129		1		// 
//	248		0	0	6	145		2		// NPC(248)_Wandering_Merchant_Martin (shop managed via IGC_ShopList.xml)
	249		0	10	131	88		1		// 
	249		0	20	173	125		3		// 
	249		0	20	94	130		7		// 
	249		0	20	94	125		7		// 
	249		0	30	131	148		1		// 
//	250		0	0	183	137		2		// NPC(250)_Wandering_Merchant (shop managed via IGC_ShopList.xml)
//	251		0	0	116	141		3		// NPC(251)_Hanzo_the_Blacksmith (shop managed via IGC_ShopList.xml)
//	253		0	0	127	86		2		// NPC(253)_Potion_Girl_Amy (shop managed via IGC_ShopList.xml)
//	254		0	0	118	113		3		// NPC(254)_Pasi_the_Mage (shop managed via IGC_ShopList.xml)
//	255		0	0	123	135		1		// NPC(255)_Lumen_the_Barmaid (shop managed via IGC_ShopList.xml)
	257		0	0	96	129		1		// 
	375		0	0	132	161		3		// 
	543		0	0	144	127		2		// 
	547		0	0	139	138		3		// 
	584		0	0	114	132		3		// 
end

// ----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]		[E]		[F]		[G]		[H]		[I]		[J]
// ----------------------------------------------------------------------
1
//	3		0	30	180		90		226		244		-1		100		// 
//	2		0	30	180		90		226		244		-1		80		// 
//	2		0	30	135		20		240		88		-1		40		// 
//	0		0	30	135		20		240		88		-1		90		// 
//	6		0	30	95		168		175		244		-1		40		// 
//	14		0	30	95		168		175		244		-1		30		// 
//	1		0	30	8		11		94		244		-1		80		// 
//	4		0	30	8		11		94		244		-1		80		// 
//	7		0	30	8		11		60		80		-1		30		// 

	3		0	30	180		90		226		244		-1		45		// 
	2		0	30	180		90		226		244		-1		40		// 
	2		0	30	135		20		240		88		-1		20		// 
	0		0	30	135		20		240		88		-1		45		// 
	6		0	30	95		168		175		244		-1		20		// 
	14		0	30	95		168		175		244		-1		15		// 
	1		0	30	8		11		94		244		-1		45		// 
	4		0	30	8		11		94		244		-1		45		// 
	7		0	30	8		11		60		80		-1		15		// 

//	3		0	30	192		96		243		180		-1		20		// 
//	2		0	30	210		120		243		180		-1		15		// 
//	2		0	10	178		224		198		240		-1		5		// 
//	2		0	30	13		173		100		232		-1		5		// 
//	0		0	10	183		158		190		165		-1		5		// 
//	0		0	10	217		187		247		221		-1		15		// 
//	0		0	10	178		224		198		240		-1		5		// 
//	0		0	10	140		70		241		104		-1		15		// 
//	1		0	30	13		123		100		232		-1		50		// 
//	6		0	10	129		209		149		225		-1		5		// 
//	6		0	10	150		19		240		41		-1		5		// 
//	6		0	10	46		169		47		170		-1		2		// 
//	4		0	10	103		183		114		188		-1		3		// 
//	4		0	30	15		64		80		108		-1		10		// 
//	4		0	10	53		30		78		50		-1		10		// 
//	14		0	20	150		19		240		41		-1		15		// 
end

// #######################################################################
// -- Map Number=1 	~ Dungeon (1 ~ 3)
// #######################################################################								
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]	[E]		[F]		[G]
// -----------------------------------------------------------------------
2
	8		1	30	30	122		-1		// 
	8		1	30	40	98		-1		// 
	8		1	30	4	73		-1		// 
	8		1	30	12	56		-1		// 
	8		1	30	2	78		-1		// 
	16		1	30	108	9		-1		// 
	14		1	30	120	232		-1		// 
	14		1	30	107	230		-1		// 
	12		1	30	65	205		-1		// 
	14		1	30	84	244		-1		// 
	15		1	30	61	169		-1		// 
	14		1	30	94	242		-1		// 
	14		1	30	108	195		-1		// 
	14		1	30	94	208		-1		// 
	11		1	30	69	167		-1		// 
	12		1	30	87	177		-1		// 
	11		1	30	136	149		-1		// 
	12		1	30	70	195		-1		// 
	14		1	30	62	181		-1		// 
	12		1	30	61	213		-1		// 
	11		1	30	133	212		-1		// 
	12		1	30	69	222		-1		// 
	12		1	30	57	247		-1		// 
	12		1	30	49	246		-1		// 
	14		1	30	31	247		-1		// 
	14		1	30	3	246		-1		// 
	14		1	30	29	246		-1		// 
	14		1	30	83	198		-1		// 
	17		1	30	18	220		-1		// 
	14		1	30	33	209		-1		// 
	11		1	30	135	212		-1		// 
	12		1	30	86	196		-1		// 
	11		1	30	151	212		-1		// 
	11		1	30	168	220		-1		// 
	12		1	30	46	210		-1		// 
	14		1	30	45	201		-1		// 
	12		1	30	46	205		-1		// 
	11		1	30	46	146		-1		// 
	11		1	30	49	182		-1		// 
	11		1	30	44	162		-1		// 
	11		1	30	45	180		-1		// 
	11		1	30	45	183		-1		// 
	11		1	30	164	232		-1		// 
	12		1	30	137	241		-1		// 
	12		1	30	130	244		-1		// 
	11		1	30	92	157		-1		// 
	11		1	30	102	174		-1		// 
	11		1	30	113	166		-1		// 
	15		1	30	217	229		-1		// 
	11		1	30	222	223		-1		// 
	11		1	30	163	184		-1		// 
	11		1	30	164	186		-1		// 
	17		1	30	230	173		-1		// 
	17		1	30	236	167		-1		// 
	11		1	30	150	193		-1		// 
	11		1	30	142	218		-1		// 
	12		1	30	134	240		-1		// 
	17		1	30	241	173		-1		// 
	11		1	30	199	116		-1		// 
	5		1	30	170	126		-1		// 
	14		1	30	120	243		-1		// 
	11		1	30	240	247		-1		// 
	11		1	30	242	247		-1		// 
	11		1	30	241	226		-1		// 
	11		1	30	246	220		-1		// 
	11		1	30	243	201		-1		// 
	5		1	30	163	114		-1		// 
	11		1	30	244	192		-1		// 
	11		1	30	213	248		-1		// 
	17		1	30	173	200		-1		// 
	11		1	30	148	149		-1		// 
	5		1	30	163	125		-1		// 
	15		1	30	141	110		-1		// 
	5		1	30	145	118		-1		// 
	13		1	30	112	93		-1		// 
	15		1	30	98	54		-1		// 
	14		1	30	99	49		-1		// 
	13		1	30	104	65		-1		// 
	13		1	30	183	27		-1		// 
	8		1	30	187	15		-1		// 
	8		1	30	158	17		-1		// 
	16		1	30	159	41		-1		// 
	16		1	30	115	8		-1		// 
	5		1	30	123	120		-1		// 
	15		1	30	114	110		-1		// 
	15		1	30	68	110		-1		// 
	15		1	30	76	111		-1		// 
	16		1	30	124	20		-1		// 
	16		1	30	90	6		-1		// 
	13		1	30	114	20		-1		// 
	5		1	30	138	86		-1		// 
	16		1	30	212	83		-1		// 
	16		1	30	211	90		-1		// 
	16		1	30	226	58		-1		// 
	16		1	30	239	56		-1		// 
	16		1	30	235	23		-1		// 
	13		1	30	247	87		-1		// 
	11		1	30	247	7		-1		// 
	11		1	30	240	7		-1		// 
	11		1	30	241	9		-1		// 
	9		1	30	28	18		-1		// 
	9		1	30	22	4		-1		// 
	9		1	30	18	29		-1		// 
	9		1	30	18	23		-1		// 
	9		1	30	34	4		-1		// 
	8		1	30	119	47		-1		// 
	9		1	30	22	90		-1		// 
	9		1	30	33	78		-1		// 
	8		1	30	25	100		-1		// 
	16		1	30	29	80		-1		// 
	9		1	30	42	117		-1		// 
	10		1	30	14	107		-1		// 
	8		1	30	21	82		-1		// 
	10		1	30	22	65		-1		// 
	10		1	30	39	77		-1		// 
	10		1	30	29	66		-1		// 
	8		1	30	16	55		-1		// 
	8		1	30	35	55		-1		// 
	8		1	30	116	47		-1		// 
	8		1	30	122	46		-1		// 
	8		1	30	193	30		-1		// 
	5		1	30	120	75		-1		// 
	13		1	30	149	94		-1		// 
	5		1	30	81	58		-1		// 
	13		1	30	126	94		-1		// 
	5		1	30	71	53		-1		// 
	5		1	30	69	88		-1		// 
	16		1	30	86	105		-1		// 
	16		1	30	88	104		-1		// 
	5		1	30	98	111		-1		// 
	15		1	30	156	125		-1		// 
	17		1	30	165	171		-1		// 
	17		1	30	208	162		-1		// 
	17		1	30	220	161		-1		// 
	17		1	30	176	188		-1		// 
	17		1	30	168	150		-1		// 
	17		1	30	156	171		-1		// 
	17		1	30	176	161		-1		// 
	17		1	30	185	161		-1		// 
	17		1	30	181	171		-1		// 
	17		1	30	198	168		-1		// 
	17		1	30	190	172		-1		// 
	11		1	30	227	248		-1		// 
	11		1	30	181	246		-1		// 
	14		1	30	152	247		-1		// 
	17		1	30	128	232		-1		// 
	14		1	30	156	247		-1		// 
	12		1	30	193	224		-1		// 
	12		1	30	194	222		-1		// 
	12		1	30	194	221		-1		// 
	11		1	30	86	150		-1		// 
	11		1	30	98	145		-1		// 
	12		1	30	79	154		-1		// 
	12		1	30	78	189		-1		// 
	14		1	30	97	187		-1		// 
	14		1	30	105	208		-1		// 
	14		1	30	85	208		-1		// 
	14		1	30	84	220		-1		// 
	14		1	30	85	229		-1		// 
	12		1	30	100	198		-1		// 
	12		1	30	95	192		-1		// 
	12		1	30	90	187		-1		// 
	14		1	30	68	227		-1		// 
	14		1	30	61	238		-1		// 
	14		1	30	73	245		-1		// 
	12		1	30	73	241		-1		// 
	14		1	30	3	232		-1		// 
	14		1	30	3	219		-1		// 
	14		1	30	7	219		-1		// 
	14		1	30	17	211		-1		// 
	17		1	30	13	235		-1		// 
	17		1	30	27	236		-1		// 
	11		1	30	45	188		-1		// 
	11		1	30	53	188		-1		// 
	11		1	30	52	166		-1		// 
	11		1	30	62	154		-1		// 
	11		1	30	70	154		-1		// 
	11		1	30	77	152		-1		// 
	11		1	30	110	145		-1		// 
	11		1	30	119	146		-1		// 
	11		1	30	120	159		-1		// 
	11		1	30	111	188		-1		// 
	11		1	30	125	195		-1		// 
	11		1	30	135	196		-1		// 
	11		1	30	144	187		-1		// 
	11		1	30	125	218		-1		// 
	17		1	30	143	232		-1		// 
	17		1	30	50	211		-1		// 
	11		1	30	197	245		-1		// 
	11		1	30	247	211		-1		// 
	11		1	30	231	186		-1		// 
	11		1	30	223	187		-1		// 
	11		1	30	213	186		-1		// 
	11		1	30	209	175		-1		// 
	15		1	30	193	148		-1		// 
	15		1	30	188	145		-1		// 
	15		1	30	206	152		-1		// 
	15		1	30	212	151		-1		// 
	17		1	30	220	172		-1		// 
	17		1	30	247	168		-1		// 
	15		1	30	247	176		-1		// 
	17		1	30	52	222		-1		// 
	17		1	30	50	235		-1		// 
	17		1	30	38	234		-1		// 
	17		1	30	16	227		-1		// 
	17		1	30	25	220		-1		// 
	17		1	30	235	108		-1		// 
	17		1	30	228	105		-1		// 
	17		1	30	214	116		-1		// 
	11		1	30	183	128		-1		// 
	15		1	30	175	127		-1		// 
	15		1	30	175	118		-1		// 
	15		1	30	183	123		-1		// 
	5		1	30	87	114		-1		// 
	5		1	30	65	127		-1		// 
	15		1	30	68	125		-1		// 
	15		1	30	80	97		-1		// 
	5		1	30	70	76		-1		// 
	13		1	30	168	96		-1		// 
	13		1	30	196	100		-1		// 
	16		1	30	240	77		-1		// 
	16		1	30	247	77		-1		// 
	16		1	30	248	20		-1		// 
	16		1	30	244	9		-1		// 
	16		1	30	229	11		-1		// 
	8		1	30	205	24		-1		// 
	16		1	30	155	32		-1		// 
	16		1	30	137	33		-1		// 
	16		1	30	122	29		-1		// 
	9		1	30	118	11		-1		// 
	16		1	30	48	11		-1		// 
	9		1	30	38	23		-1		// 
	9		1	30	160	10		-1		// 
	9		1	30	194	18		-1		// 
	9		1	30	213	12		-1		// 
	9		1	30	221	14		-1		// 
	9		1	30	243	16		-1		// 
	9		1	30	233	66		-1		// 
	8		1	30	39	112		-1		// 
	8		1	30	26	111		-1		// 
	8		1	30	15	113		-1		// 
	8		1	30	12	97		-1		// 
	8		1	30	44	56		-1		// 
	10		1	30	41	88		-1		// 
	10		1	30	19	120		-1		// 
	10		1	30	37	98		-1		// 
	9		1	30	30	105		-1		// 
	9		1	30	27	53		-1		// 
	9		1	30	10	68		-1		// 
	9		1	30	33	90		-1		// 
	9		1	30	12	121		-1		// 
// -- Boss ---------------------------------------------------------------
	18		1	30	43	111		-1		// 
	18		1	30	8	123		-1		// 
	18		1	30	7	56		-1		// 
	18		1	30	26	67		-1		// 
end										

// -- Traps --------------------------------------------------------------
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]		[E]		[F]		[G]				
// -----------------------------------------------------------------------											
0										
	101		1	0	10		26		1		// 
	101		1	0	11		26		1		// 
	101		1	0	27		12		1		// 
	101		1	0	24		5		1		// 
	101		1	0	24		4		1		// 
	101		1	0	27		11		1		// 
	101		1	0	23		24		1		// 
	101		1	0	27		21		1		// 
	101		1	0	19		19		1		// 
	101		1	0	22		24		1		// 
	101		1	0	23		29		1		// 
	101		1	0	23		28		1		// 
	101		1	0	33		9		1		// 
	101		1	0	35		9		1		// 
	101		1	0	39		18		1		// 
	101		1	0	39		17		1		// 
	101		1	0	39		16		1		// 
	102		1	0	45		224		3		// 
	101		1	0	48		193		1		// 
	101		1	0	49		193		1		// 
	102		1	0	66		71		3		// 
	102		1	0	80		61		1		// 
	101		1	0	90		164		1		// 
	101		1	0	92		164		1		// 
	101		1	0	91		164		1		// 
	100		1	0	126		99		1		// 
	100		1	0	123		99		1		// 
	100		1	0	120		99		1		// 
	100		1	0	117		99		1		// 
	100		1	0	136		95		1		// 
	100		1	0	139		95		1		// 
	101		1	0	128		212		1		// 
	101		1	0	130		213		1		// 
	101		1	0	143		214		1		// 
	101		1	0	155		230		5		// 
	100		1	0	172		12		1		// 
	100		1	0	166		12		1		// 
	102		1	0	169		12		1		// 
	102		1	0	175		12		1		// 
	100		1	0	178		12		1		// 
	100		1	0	177		103		1		// 
	100		1	0	180		103		1		// 
	100		1	0	183		103		1		// 
	100		1	0	186		103		1		// 
	100		1	0	189		103		1		// 
	100		1	0	186		151		3		// 
	100		1	0	196		33		1		// 
	100		1	0	193		33		1		// 
	100		1	0	202		93		1		// 
	100		1	0	205		93		1		// 
	100		1	0	198		130		1		// 
	100		1	0	202		150		1		// 
	100		1	0	232		46		3		// 
	100		1	0	232		40		3		// 
	100		1	0	232		37		3		// 
	100		1	0	227		61		1		// 
	100		1	0	229		93		1		// 
	100		1	0	232		93		1		// 
end

// #######################################################################
// -- Map Number=2 	~ Devias
// #######################################################################
// -----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]		[E]		[F]		[G]				
// -----------------------------------------------------------------------	
0
	229		2	0	183		30		3		// 
//	231		2	0	8		77		3		// NPC(231)_Thompson_Kenel (shop managed via IGC_ShopList.xml)
	233		2	0	209		30		1		// 
	233		2	0	219		9		3		// 
	235		2	0	183		32		3		// 
//	236		2	0	226		66		1		// 
	240		2	0	218		63		2		// 
	241		2	0	215		45		1		// 
//	244		2	0	226		25		3		// NPC(244)_Caren_the_Barmaid (shop managed via IGC_ShopList.xml)
//	245		2	0	225		41		3		// NPC(245)_Wizard_Izabel (shop managed via IGC_ShopList.xml)
//	246		2	0	186		47		3		// NPC(246)_Weapons_Merchant_Zienna (shop managed via IGC_ShopList.xml)
	247		2	20	224		79		5		// 
	247		2	20	219		79		5		// 
	247		2	20	169		45		7		// 
	247		2	20	169		39		7		// 
//	256		2	0	191		17		3		// 
	257		2	0	219		73		3		// 
	257		2	0	172		44		1		//
//	375		2	0	219		230		3		//
//	379		2	0	32		31		3		// NPC(379)_Natasha_Firecracker_Merchant (shop managed via IGC_ShopList.xml)
//	478		2	0	191		17		3		// Temporary disabled due to lack of compatibility with Season 8 Game Client
	522		2	0	229		221		1		//
	566		2	0	204		61		1		// 
	584		2	0	240		53		7		// 	
end

// ----------------------------------------------------------------------
// 	[A]		[B]	[C]	[D]		[E]		[F]		[G]		[H]		[I]		[J]
// ----------------------------------------------------------------------
1										
	24		2	30	170		80		245		200		-1		30		// 
	23		2	30	170		80		245		200		-1		10		// 
	22		2	30	50		6		166		244		-1		40		// 
	23		2	30	50		6		166		244		-1		30		// 
	19		2	30	50		6		166		244		-1		40		// 
	21		2	30	50		6		166		244		-1		30		// 
	20		2	30	50		6		166		244		-1		20		// 
